"2018-02-13 09:53:23.381266","0","1","21.760","14.5","48.6","99","3098"
"2018-02-13 09:53:28.387445","0","1","22.16","12.7","48.6","99","3098"
"2018-02-13 09:53:39.557166","1","1","22.16","12.7","48.5","99","3098"
"2018-02-13 09:53:44.563563","1","1","21.760","14.5","48.5","103","3098"
"2018-02-13 09:54:40.170178","1","1","21.760","14.5","48.6","103","3098"
"2018-02-13 09:54:45.176758","1","1","21.760","14.5","48.6","98","3098"
"2018-02-13 09:55:10.494262","1","1","21.760","14.5","48.7","98","3098"
"2018-02-13 09:55:15.500477","1","1","21.760","14.5","48.7","94","3098"
"2018-02-13 09:55:40.814287","1","1","21.504","16.3","48.8","94","3098"
"2018-02-13 09:55:45.820629","1","1","21.504","16.3","48.8","87","3098"
"2018-02-13 09:56:11.134476","1","1","21.504","16.3","48.9","87","3098"
"2018-02-13 09:56:16.138029","1","1","21.504","16.3","48.9","82","3098"
"2018-02-13 09:56:41.431410","1","1","21.504","16.3","49.0","82","3098"
"2018-02-13 09:57:11.736008","1","1","21.248","18.1","49.0","83","3098"
"2018-02-13 09:57:42.063937","1","1","21.248","18.1","49.1","83","3098"
"2018-02-13 09:57:47.069921","1","1","20.992","19.9","49.1","84","3098"
"2018-02-13 09:58:42.672893","0","1","20.736","21.7","49.2","84","3098"
"2018-02-13 09:58:47.678540","0","1","20.736","21.7","49.2","85","3098"
"2018-02-13 09:59:43.282289","0","1","20.736","21.7","49.1","85","3098"
"2018-02-13 09:59:48.288527","0","1","20.480","23.5","49.1","84","3098"
"2018-02-13 10:00:13.578738","0","1","20.480","23.5","49.2","84","3098"
"2018-02-13 10:00:43.883994","0","1","20.480","23.5","49.2","85","3098"
"2018-02-13 10:01:14.211257","0","1","20.224","25.3","49.1","85","3098"
"2018-02-13 10:01:19.217328","0","1","20.480","23.5","49.1","84","3098"
"2018-02-13 10:02:45.109807","1","1","20.224","1.5","49.0","84","3098"
"2018-02-13 10:02:50.115521","1","1","20.224","1.5","49.0","83","3098"
"2018-02-13 10:03:45.695353","1","1","20.224","1.5","49.0","82","3098"
"2018-02-13 10:04:16.000955","0","1","20.224","1.5","48.9","82","3098"
"2018-02-13 10:05:46.905561","0","1","19.712","5.0","48.8","82","3098"
"2018-02-13 10:05:51.911690","0","1","19.712","5.0","48.8","81","3098"
"2018-02-13 10:07:17.803627","0","1","19.456","6.8","48.7","81","3098"
"2018-02-13 10:07:22.809202","0","1","19.456","6.8","48.7","80","3098"
"2018-02-13 10:07:48.100370","0","1","19.456","6.8","48.7","92","3098"
"2018-02-13 10:08:18.428317","0","1","19.200","8.6","48.6","92","3098"
"2018-02-13 10:08:23.434246","0","1","19.200","8.6","48.6","82","3098"
"2018-02-13 10:08:48.725066","0","1","19.200","8.6","48.6","85","3098"
"2018-02-13 10:09:19.029551","1","1","19.200","8.6","48.6","86","3098"
"2018-02-13 10:09:49.357744","0","1","18.944","10.4","48.5","86","3098"
"2018-02-13 10:09:54.363410","0","1","19.200","8.6","48.5","87","3098"
"2018-02-13 10:10:19.654241","1","1","18.944","10.4","48.5","91","3098"
"2018-02-13 10:12:20.825605","1","1","18.944","10.4","48.5","94","3098"
"2018-02-13 10:13:21.442463","0","1","18.944","10.4","48.6","94","3098"
"2018-02-13 10:13:26.446156","0","1","18.944","10.4","48.6","93","3098"
"2018-02-13 10:13:51.739145","0","1","18.944","10.4","48.6","88","3098"
"2018-02-13 10:14:22.067810","0","1","18.944","10.4","48.7","88","3098"
"2018-02-13 10:14:27.073809","0","1","18.944","10.4","48.7","90","3098"
"2018-02-13 10:14:52.387834","1","1","19.200","8.6","48.8","90","3098"
"2018-02-13 10:14:57.392386","1","1","19.200","8.6","48.8","85","3098"
"2018-02-13 10:15:22.684684","1","1","19.200","8.6","48.8","81","3098"
"2018-02-13 10:16:53.589987","0","1","19.200","8.6","48.9","81","3098"
"2018-02-13 10:16:58.592465","0","1","19.456","6.8","48.9","82","3098"
"2018-02-13 10:17:54.198755","0","1","19.456","6.8","49.1","82","3098"
"2018-02-13 10:17:59.204157","0","1","19.456","6.8","49.1","84","3098"
"2018-02-13 10:18:24.518976","1","1","19.200","8.6","49.2","84","3098"
"2018-02-13 10:18:29.524502","1","1","19.200","8.6","49.2","85","3098"
"2018-02-13 10:18:54.815431","1","1","19.200","8.6","49.2","84","3098"
"2018-02-13 10:19:25.143878","1","1","19.456","6.8","49.3","84","3098"
"2018-02-13 10:19:30.148615","1","1","19.200","8.6","49.3","78","3098"
"2018-02-13 10:19:55.465125","0","1","19.456","6.8","49.2","78","3098"
"2018-02-13 10:20:00.471827","0","1","19.456","6.8","49.2","85","3098"
"2018-02-13 10:20:25.784096","1","1","19.456","6.8","48.7","85","3098"
"2018-02-13 10:20:30.787822","1","1","19.456","6.8","48.7","86","3098"
"2018-02-13 10:27:59.823819","1","1","19.456","6.8","44.4","86","3098"
"2018-02-13 10:28:04.828413","1","1","19.200","8.6","44.4","225","3098"
"2018-02-13 10:28:30.151787","1","1","19.456","6.8","44.2","225","3098"
"2018-02-13 10:28:35.157671","1","1","19.456","6.8","44.2","231","3098"
"2018-02-13 10:29:00.479484","0","1","19.200","8.6","44.1","231","3098"
"2018-02-13 10:29:05.485277","0","1","19.200","8.6","44.1","230","3098"
"2018-02-13 10:29:30.807774","0","1","18.944","10.4","44.0","230","3098"
"2018-02-13 10:29:35.810072","0","1","19.200","8.6","44.0","239","3098"
"2018-02-13 10:30:01.112328","0","1","18.944","10.4","43.9","239","3098"
"2018-02-13 10:30:31.439989","0","1","18.944","10.4","43.8","239","3098"
"2018-02-13 10:30:36.445132","0","1","19.200","8.6","43.8","241","3098"
"2018-02-13 10:31:01.744679","0","1","18.944","10.4","43.7","241","3098"
"2018-02-13 10:31:32.049245","0","1","19.200","8.6","43.7","246","3098"
"2018-02-13 10:32:02.353959","0","1","18.688","12.2","43.6","246","3098"
"2018-02-13 10:32:32.682087","1","1","18.944","10.4","43.5","246","3098"
"2018-02-13 10:32:37.684641","1","1","18.944","10.4","43.5","252","3098"
"2018-02-13 10:33:02.986206","0","1","19.200","8.6","69.1","2","3098"
"2018-02-13 10:33:33.314118","1","1","18.944","10.4","69.0","2","3098"
